#"Time","Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Data collected at five minute intervals.",
2004/11/19 9:30,4838.665376,
2004/11/19 9:35,4845.176609,
2004/11/19 9:40,5157.99566,
2004/11/19 9:45,5637.875537,
2004/11/19 9:50,5520.68984,
2004/11/19 9:55,5626.337455,
2004/11/19 10:00,5350.546016,
2004/11/19 10:05,5356.983409,
2004/11/19 10:10,5385.813812,
2004/11/19 10:15,5403.905805,
2004/11/19 10:20,5666.347771,
2004/11/19 10:25,5764.141558,
2004/11/19 10:30,5902.474461,
2004/11/19 10:35,6012.859315,
2004/11/19 10:40,5829.67892,
2004/11/19 10:45,5852.244969,
2004/11/19 10:50,6185.159775,
2004/11/19 10:55,5927.106567,
2004/11/19 11:00,5855.694969,
2004/11/19 11:05,5866.180267,
2004/11/19 11:10,5905.205796,
2004/11/19 11:15,5848.887404,
2004/11/19 11:20,6016.660289,
2004/11/19 11:25,5936.596504,
2004/11/19 11:30,6169.696946,
2004/11/19 11:35,6313.15934,
2004/11/19 11:40,6264.737529,
2004/11/19 11:45,6385.849157,
2004/11/19 11:50,6478.062101,
2004/11/19 11:55,6524.344505,
2004/11/19 12:00,6620.179982,
2004/11/19 12:05,6438.393197,
2004/11/19 12:10,6513.465595,
2004/11/19 12:15,6443.065671,
2004/11/19 12:20,6531.194005,
2004/11/19 12:25,6571.118272,
2004/11/19 12:30,6545.468115,
2004/11/19 12:35,6418.972609,
2004/11/19 12:40,6693.884574,
2004/11/19 12:45,6601.721613,
2004/11/19 12:50,6524.867254,
2004/11/19 12:55,6446.837408,
2004/11/19 13:00,6550.387437,
2004/11/19 13:05,6263.461298,
2004/11/19 13:10,6315.621507,
2004/11/19 13:15,6299.669556,
2004/11/19 13:20,6317.647164,
2004/11/19 13:25,6362.240967,
2004/11/19 13:30,6664.304133,
2004/11/19 13:35,6437.558316,
2004/11/19 13:40,6594.327789,
2004/11/19 13:45,6543.168932,
2004/11/19 13:50,6557.973945,
2004/11/19 13:55,6575.689233,
2004/11/19 14:00,6654.1072,
2004/11/19 14:05,6552.579313,
2004/11/19 14:10,6814.237632,
2004/11/19 14:15,6714.27925,
2004/11/19 14:20,6928.067062,
2004/11/19 14:25,6824.46661,
2004/11/19 14:30,6926.026147,
2004/11/19 14:35,6919.605077,
2004/11/19 14:40,7061.943955,
2004/11/19 14:45,6862.193228,
2004/11/19 14:50,6880.207825,
2004/11/19 14:55,6746.610058,
2004/11/19 15:00,6719.17695,
2004/11/19 15:05,6672.826066,
2004/11/19 15:10,6701.449892,
2004/11/19 15:15,6562.534409,
2004/11/19 15:20,6516.69263,
2004/11/19 15:25,6534.141671,
2004/11/19 15:30,6644.532262,
2004/11/19 15:35,6505.41046,
2004/11/19 15:40,6563.202359,
2004/11/19 15:45,6339.706503,
2004/11/19 15:50,6294.19895,
2004/11/19 15:55,6381.65085,
2004/11/19 16:00,6336.516076,
2004/11/19 16:05,6164.896743,
2004/11/19 16:10,6012.195181,
2004/11/19 16:15,5986.157306,
2004/11/19 16:20,6062.303349,
2004/11/19 16:25,5936.789752,
2004/11/19 16:30,5877.609959,
2004/11/19 16:35,5895.719408,
2004/11/19 16:40,5722.354914,
2004/11/19 16:45,5790.586771,
2004/11/19 16:50,5703.702072,
2004/11/19 16:55,5576.884736,
2004/11/19 17:00,5519.50763,
2004/11/19 17:05,5435.709208,
2004/11/19 17:10,5482.643506,
2004/11/19 17:15,5359.546934,
2004/11/19 17:20,5365.520685,
2004/11/19 17:25,5203.537938,
2004/11/19 17:30,5189.481521,
2004/11/19 17:35,5013.701219,
2004/11/19 17:40,5014.927808,
2004/11/19 17:45,5036.503236,
2004/11/19 17:50,5022.58229,
2004/11/19 17:55,4994.482064,
2004/11/19 18:00,5018.351887,
2004/11/19 18:05,4919.710041,
2004/11/19 18:10,4850.331605,
2004/11/19 18:15,4833.059733,
2004/11/19 18:20,4730.520239,
2004/11/19 18:25,4834.666197,
2004/11/19 18:30,4800.651515,
2004/11/19 18:35,4697.79646,
2004/11/19 18:40,4750.136349,
2004/11/19 18:45,4637.712177,
2004/11/19 18:50,4683.585468,
2004/11/19 18:55,4587.269229,
2004/11/19 19:00,4534.205358,
2004/11/19 19:05,4461,
2004/11/19 19:10,4553.043803,
2004/11/19 19:15,4484.598307,
2004/11/19 19:20,4464.474794,
2004/11/19 19:25,4374.492223,
2004/11/19 19:30,4461.231244,
2004/11/19 19:35,4390.646927,
2004/11/19 19:40,4350.760953,
2004/11/19 19:45,4450.679782,
2004/11/19 19:50,4372.369554,
2004/11/19 19:55,4297.794088,
2004/11/19 20:00,4469.044197,
2004/11/19 20:05,4529.7871,
2004/11/19 20:10,4509.027654,
2004/11/19 20:15,4385.334061,
2004/11/19 20:20,4323.397129,
2004/11/19 20:25,4390.797921,
2004/11/19 20:30,4419.036354,
2004/11/19 20:35,4287.82622,
2004/11/19 20:40,4217.421283,
2004/11/19 20:45,4164.420698,
2004/11/19 20:50,4163.409943,
2004/11/19 20:55,4221.105363,
2004/11/19 21:00,4210.766711,
2004/11/19 21:05,4248.449994,
2004/11/19 21:10,4288.272696,
2004/11/19 21:15,4251.693102,
2004/11/19 21:20,4157.352614,
2004/11/19 21:25,4165.268118,
2004/11/19 21:30,4069.311089,
2004/11/19 21:35,4054.195313,
2004/11/19 21:40,4094.333902,
2004/11/19 21:45,4035.707986,
2004/11/19 21:50,3928.399803,
2004/11/19 21:55,3933.765053,
2004/11/19 22:00,3955.425422,
2004/11/19 22:05,3939.669764,
2004/11/19 22:10,3861.547813,
2004/11/19 22:15,3791.703552,
2004/11/19 22:20,3842.362712,
2004/11/19 22:25,3968.041694,
2004/11/19 22:30,3937.31561,
2004/11/19 22:35,3805.664166,
2004/11/19 22:40,3761.303008,
2004/11/19 22:45,3799.392863,
2004/11/19 22:50,3748.55196,
2004/11/19 22:55,3662.899091,
2004/11/19 23:00,3669.2397,
2004/11/19 23:05,3718.458566,
2004/11/19 23:10,3810.189875,
2004/11/19 23:15,3822.251225,
2004/11/19 23:20,3778.616054,
2004/11/19 23:25,3873.270211,
2004/11/19 23:30,3932.760409,
2004/11/19 23:35,3807.245898,
2004/11/19 23:40,3902.134933,
2004/11/19 23:45,4035.338647,
2004/11/19 23:50,4089.437168,
2004/11/19 23:55,4095.269422,
2004/11/20 0:00,4129.357159,
2004/11/20 0:05,4116.841616,
2004/11/20 0:10,4176.233407,
2004/11/20 0:15,4155.690392,
2004/11/20 0:20,4103.347852,
2004/11/20 0:25,4054.035629,
2004/11/20 0:30,4132.298375,
2004/11/20 0:35,4072.523732,
2004/11/20 0:40,4027.142065,
2004/11/20 0:45,3987.549406,
2004/11/20 0:50,4020.367972,
2004/11/20 0:55,4048.53084,
2004/11/20 1:00,4089.849698,
2004/11/20 1:05,4096.469789,
2004/11/20 1:10,4098.221113,
2004/11/20 1:15,4033.572693,
2004/11/20 1:20,3997.828427,
2004/11/20 1:25,3985.928307,
2004/11/20 1:30,3927.144372,
2004/11/20 1:35,3844.64682,
2004/11/20 1:40,3859.037671,
2004/11/20 1:45,3839.163782,
2004/11/20 1:50,3800.646645,
2004/11/20 1:55,3757.498592,
2004/11/20 2:00,3785.991938,
2004/11/20 2:05,3712.213714,
2004/11/20 2:10,3764,
2004/11/20 2:15,3644.81448,
2004/11/20 2:20,3666.248523,
2004/11/20 2:25,3675.447766,
2004/11/20 2:30,3679.626002,
2004/11/20 2:35,3687.800951,
2004/11/20 2:40,3658.797421,
2004/11/20 2:45,3562.116626,
2004/11/20 2:50,3500.920148,
2004/11/20 2:55,3479.635898,
2004/11/20 3:00,3449.544359,
2004/11/20 3:05,3381.751992,
2004/11/20 3:10,3460.231756,
2004/11/20 3:15,3427.443479,
2004/11/20 3:20,3444.91711,
2004/11/20 3:25,3427.475236,
2004/11/20 3:30,3435.875644,
2004/11/20 3:35,3316.158893,
2004/11/20 3:40,3241.707237,
2004/11/20 3:45,3190.221101,
2004/11/20 3:50,3267.42377,
2004/11/20 3:55,3181.758721,
2004/11/20 4:00,3127.218711,
2004/11/20 4:05,3084.760316,
2004/11/20 4:10,3224.367718,
2004/11/20 4:15,3117.635711,
2004/11/20 4:20,3078.854684,
2004/11/20 4:25,3018.143593,
2004/11/20 4:30,3086.596384,
2004/11/20 4:35,3006.688249,
2004/11/20 4:40,2952.675656,
2004/11/20 4:45,2895.045924,
2004/11/20 4:50,2861.889339,
2004/11/20 4:55,2812.206445,
2004/11/20 5:00,2812.621214,
2004/11/20 5:05,2767.533924,
2004/11/20 5:10,2939.37126,
2004/11/20 5:15,2858.247704,
2004/11/20 5:20,2847.713852,
2004/11/20 5:25,2834.906064,
2004/11/20 5:30,2867.4764,
2004/11/20 5:35,2807.473883,
2004/11/20 5:40,2769.758093,
2004/11/20 5:45,2695.102633,
2004/11/20 5:50,2726.912784,
2004/11/20 5:55,2709.574197,
2004/11/20 6:00,2698.158781,
2004/11/20 6:05,2686.016472,
2004/11/20 6:10,2781.155219,
2004/11/20 6:15,2748.826101,
2004/11/20 6:20,2696.026264,
2004/11/20 6:25,2731.639656,
2004/11/20 6:30,2759.353831,
2004/11/20 6:35,2724.702884,
2004/11/20 6:40,2781.340301,
2004/11/20 6:45,2718.417512,
2004/11/20 6:50,2710.957166,
2004/11/20 6:55,2683.093359,
2004/11/20 7:00,2667.589512,
